log_file,task,model_a,model_b,num_rounds,cooperation_rate_a,cooperation_rate_b,mutual_cooperation_rate,mutual_defection_rate,total_score_a,total_score_b,choices_a,choices_b,strategy_a,strategy_b
2026-03-12T05-40-42+00-00_pd-3rounds_8bvyH23xWzBhbT4eJPAfRy.eval,pd_3rounds,claude-sonnet-4-6,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-40-42+00-00_pd-3rounds_8bvyH23xWzBhbT4eJPAfRy.eval,pd_3rounds,claude-sonnet-4-6,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-40-42+00-00_pd-3rounds_8bvyH23xWzBhbT4eJPAfRy.eval,pd_3rounds,claude-sonnet-4-6,gpt-5-mini,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,6,"cooperate,defect,defect","defect,cooperate,defect",cooperate_then_defect,suspicious_tit_for_tat
2026-03-12T05-40-42+00-00_pd-3rounds_8bvyH23xWzBhbT4eJPAfRy.eval,pd_3rounds,claude-sonnet-4-6,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-40-42+00-00_pd-3rounds_8bvyH23xWzBhbT4eJPAfRy.eval,pd_3rounds,claude-sonnet-4-6,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-41-49+00-00_pd-3rounds_KbJsYNYh7MY4m37tpvyJri.eval,pd_3rounds,claude-sonnet-4-6,gemini-2.5-flash,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-42-32+00-00_pd-3rounds_6ud9rPufnve6rnoJ4H4WVR.eval,pd_3rounds,claude-sonnet-4-6,grok-4.1-fast,3,1.0,0.6666666666666666,0.6666666666666666,0.0,6,11,"cooperate,cooperate,cooperate","cooperate,cooperate,defect",always_cooperate,defect_last_round
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"cooperate,defect,defect","defect,defect,defect",tit_for_tat,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.3333333333333333,0.0,0.0,0.6666666666666666,2,7,"defect,cooperate,defect","defect,defect,defect",mixed,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-43-59+00-00_pd-3rounds_NwMKvBEPDsuEfrx3nRHaYn.eval,pd_3rounds,gpt-5-mini,gpt-5-mini,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,6,"defect,cooperate,defect","cooperate,defect,defect",suspicious_tit_for_tat,cooperate_then_defect
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-45-05+00-00_pd-3rounds_3PLEDMkQxSoCCJzBaSoZT6.eval,pd_3rounds,gpt-5-mini,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,6,"defect,cooperate,defect","cooperate,defect,defect",suspicious_tit_for_tat,cooperate_then_defect
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6,6,"defect,cooperate,defect","cooperate,defect,defect",suspicious_tit_for_tat,cooperate_then_defect
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-46-09+00-00_pd-3rounds_AWnCC5jAGixoo5UMTpZmy8.eval,pd_3rounds,gpt-5-mini,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","defect,cooperate,defect",always_defect,mixed
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-13+00-00_pd-3rounds_3i4X2in5eZQo5ZjadoBFwk.eval,pd_3rounds,gemini-2.5-flash,gemini-2.5-flash,3,0.0,0.0,0.0,1.0,3,3,"defect,defect,defect","defect,defect,defect",always_defect,always_defect
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-47-35+00-00_pd-3rounds_ePFjutHHh2kBcDjhaMTARx.eval,pd_3rounds,gemini-2.5-flash,grok-4.1-fast,3,0.0,0.3333333333333333,0.0,0.6666666666666666,7,2,"defect,defect,defect","cooperate,defect,defect",always_defect,tit_for_tat
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,9,4,"cooperate,defect,defect","cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,5,5,"cooperate,defect,defect","cooperate,defect,defect",cooperate_then_defect,cooperate_then_defect
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,9,4,"cooperate,defect,defect","cooperate,cooperate,defect",cooperate_then_defect,tit_for_tat
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,7,7,"cooperate,cooperate,defect","cooperate,cooperate,defect",defect_last_round,defect_last_round
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-48-16+00-00_pd-3rounds_H4rhzehzdrTwX7erBtWZxd.eval,pd_3rounds,grok-4.1-fast,grok-4.1-fast,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,9,"cooperate,cooperate,defect","cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,1.0,0.9,0.9,0.0,27,32,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",always_cooperate,defect_last_round
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,1.0,0.9,0.9,0.0,27,32,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect",always_cooperate,defect_last_round
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,0.9,0.8,0.8,0.1,25,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,defect,defect",tit_for_tat,cooperate_then_defect
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,1.0,1.0,1.0,0.0,30,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate",always_cooperate,always_cooperate
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,1.0,1.0,1.0,0.0,30,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate",always_cooperate,always_cooperate
2026-03-12T05-49-52+00-00_pd-10rounds_jFTuEimg96JTKoRHJt8FEQ.eval,pd_10rounds,claude-sonnet-4-6,claude-sonnet-4-6,10,1.0,1.0,1.0,0.0,30,30,"cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate","cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate,cooperate",always_cooperate,always_cooperate
